Text_index;;texte
45470_tweet.txt;;enfin si tu décides immédiatement que toute personne qui se plaint est une victime tu as plus besoin examiner ce elle dit est sûr
73174_tweet.txt;;avoue ai plus de téléphone depuis  mois là mdrr
61685_tweet.txt;;mdddrr tout tout tout même dans animation offensive a rien espère que les recrues changeront ça
3329_tweet.txt;;la vérité jsuis trop fière le mv la chanson tout est parfait ouin 
232835_tweet.txt;;en a ils choisissent leurs amis en fonction de leur signe astro 
134654_tweet.txt;;elle a bicrave devant moi au premier rdv 
260018_tweet.txt;;non mais après  match un poil meilleur certains commencent à dire il est parfaitement repris et il faut lui faire confiance  on était loin est sur et est logique car pas au même niveau physique mais ai trouver que sanson surnager physiquement justement
184368_tweet.txt;;la seule game qui ce passe bien   pad ar bleu tactique bleu full shield beh mon père appelle je me conte à la ème zone il voulait un champion je lui attrape je reviens jsuis mort 
130100_tweet.txt;;sachez en ce moment y a un live où des martiniquais sont en train de faire tomber une statue de joséphine jsuis si ravie
28553_tweet.txt;;fais pas genre en as quelque chose à faire des juifs des migrants et de la shoah
219389_tweet.txt;;rapport mdr moi c ma première structure et vue il a plus le level dun pro meme lui le dit je dit sa c tt  regarde toi mdr tu trash les structure envoie ton epic que jrigole impeut
172134_tweet.txt;;samuel giar roubaix  prédateur sexuel et terroristele même genre de fdp qui était au bataclanque fais la justice bordel 
219243_tweet.txt;;et toujours pas les couilles depuis les  danoises de  de publier les caricatures de en solidarité  quand on chie dans son froc 
68615_tweet.txt;;jpp comment tu fait jarv même pas à faire collé  photo
245510_tweet.txt;;quelques heures plus tard  non mais les gars pierre gasly il a gagné à monza monza  pouh quel bonheur    sur ce bonne journée à tous et toutes  
232774_tweet.txt;;a a toujours été mdr mais le président casse la tête il comprends rien se chien
87252_tweet.txt;;si vous voyez ce tweet mutu ou pas rt ou répond avec   bts   il est hors de question on perde nos records aime pas la violence mais 
78320_tweet.txt;;putain est carrément moi pour la rentrée 
259716_tweet.txt;;avec histoire de hassan on comprend très vite les vices de certaines meuf
221002_tweet.txt;;est je suis vraiment écouter de ex de hassan comment elle fait pour humilier comme ça insulter sa mère et les marocain de sorciers et même frapper ibtisam vraiment force à hassan et ibtisam 
62371_tweet.txt;;espère juste que giannis dinna jouer next game bi
217408_tweet.txt;;ai mangé un cassoulet ce midi sah espere on va chier sur liverpool ce soir 
31900_tweet.txt;;lebron il attendais westbrook on aurais dis un enfant en face il a mis une fesse à la balle
224361_tweet.txt;;ta meilleure intervention dans émissionggrmc
79400_tweet.txt;;vous accusez donc  allié  et mentor de  avoir aidé à fuir sans doute au vénézuela ou en corée du nord importe quoi
37826_tweet.txt;;trop compliqué de faire un top   temps mort et nero némésis je ai est fumer
134207_tweet.txt;;les vlogs août de lena uiii
117526_tweet.txt;;est annif de jkkkk uwuuu  quand il avait coupé ses cheveux    
40356_tweet.txt;;sosie de chiasse ta daronne elle boit eau des pâtes     apporte ma pierre à édifice  
181777_tweet.txt;;bosh kaaris les gars allez écouter remerciez pas
165781_tweet.txt;;je rigole vraiment pour ça ouiii  
17543_tweet.txt;;danilo qui est pas content de sortir ptdrr hôpital qui se fout de la charité
90977_tweet.txt;;ai croqué quand on a dit que lacazette est devenu muslim mdrrr 
28440_tweet.txt;;sans giannis ils sombraient dès le er qt par contre faut pas oublier mdr
114092_tweet.txt;;super mario d worldeluxe qui ressort est cool mais que le  février snif 
18243_tweet.txt;;westbrook depuis qu il a commencé a trop parler il joue comme une merde
186259_tweet.txt;;elle est hella la jaquette de fifa  jsais pas vous avez quoi à critiquer
156597_tweet.txt;;ai vu la vidéo de hassan sah les meufs vous dégoûtez a être autant vicieuses sa donne aucune envie de se mettre en couple ou de se marier quand tu vois sa
206855_tweet.txt;;wow elles sont dur dans les notes les nanas la 
239834_tweet.txt;;kaaris jcrois sa fais ans il a pas sortis un classique
160127_tweet.txt;;en quoi je heurte leur religion mdr sachant que je suis moi même croyante clochard va
68894_tweet.txt;;awww bebou  et rose était pas à la convention  je pensais que oui
34986_tweet.txt;;pierre palmade est drôlefacewithtearsofjoythumbsupfaceblowingakiss
110166_tweet.txt;;sabo boa vivi   vraiment oda il nous fait transpirer a  de mes fav absolus de op la dedans wsh   ai déjà ace en moins prenez pas les  autres svp même vivi je aime bien même si elle est inutile un peu
47786_tweet.txt;;entoucas pour instant un grand harden et westbrook peut large mieux faire mais bon il revient de blessure est nrml et pk ton boulot est de nous rentrer les  point du corner applique toi
83849_tweet.txt;;plenel la balance durant la dernière guerre il aurait été collabo
49670_tweet.txt;;le comeback de somi il a air incroyable
83232_tweet.txt;;vos  pts on fait archi mal y a que westbrook qui est pas dans son match sinon votre e est monstrueux
94086_tweet.txt;;sauf que le record sur une saison dans le top  des championnats est messi avec  mdr
65196_tweet.txt;;tqt de tte façon le seul truc positif des lakers était ça    
110815_tweet.txt;;mdr je préfère shasser sur switch dans lets go evoli mais la je fais aventure principale je occuperai du pokedex et des shiny après en suis au mon sélénite mais est trop dur attraper des pokémons ils font leur animation ai raté un dardargnan dans la forêt de jade 
142682_tweet.txt;;des hui je deviens grand fan de miami dcou le rêve une finale lakers miami mes équipes de cur
137279_tweet.txt;;est quoi ta définition du patriarcat stp 
117793_tweet.txt;;wesh tu as pris pour un pro ou stmg  je rêve là
83749_tweet.txt;;margotton il a un frère qui commente sur m  
16004_tweet.txt;;je ai pas eu le temps ce soir mais je ne vous oublie pas je le fais demain dans la matinée
236428_tweet.txt;;nan mais imaginer ils annoncent une tournée la guerre que ce serais pour avoir  place 
110768_tweet.txt;;sainz qui box pas  ils découvrent les strat des italiens
68995_tweet.txt;;ptn ai cru était michael jackson 
54893_tweet.txt;;se dire on va se faire traiter de pute si on poste une photo en maillot de bain est la vie des filles en été alors on devrait pouvoir poster importe quoi sans stresser
22104_tweet.txt;;des pro qui osent critiquer des stmg mdr
24033_tweet.txt;;la vérité ai explosé de rire 
96323_tweet.txt;;putain on a volé ma trousse pendant la nuit est hassan je ai pas vu mais j ai reconnue sa voix 
87291_tweet.txt;;le son de bosh et kaaris je pensais il allait être plus méchant mais bon cv
118818_tweet.txt;;le dernier épisode du pire stagiaire vraiment greg guillotin nous a garder le meilleur pour la fin
231468_tweet.txt;;bizarre ambiance qd ca va remettre le trophée mvp a giannis après il se soit fait - 
113983_tweet.txt;;ce crétin ne comprend même pas pourquoi il y a moins de cheminots le weekend
107290_tweet.txt;;wallaye maouassa il est dans la shortlist pour latéral gauche en plus
252679_tweet.txt;;oh nicolas jamain pitoyable ces quoi le probleme taper sur le rap gratos comme sa  quand cavani faisait la meme chose lors de sa celebration tu es plaint faut de gout tout de suite
64705_tweet.txt;;après michael jackson casse de bons moves sa mère même le cheikh a pensé à arrêter la religion
46187_tweet.txt;;ça es dis pas à h un hamburger fais maison avec  steak salade tomate oignon fromage avec frite fais maison et coca cola   et  ça es dis pas un café croissants croustillant pain au chocolat un verre de jus orange   
80611_tweet.txt;;le bon côté  est quoi  tre raciste 
131386_tweet.txt;;alors quel est le rôle du premier ministre et tous les membres du gouvernement  cher économiste  pourquoi dit-on que le pm mapon avait stabilisé le taux de change  vous êtes de mauvaise foi vous voulez que le président de substitut au chef du gouvernement 
239756_tweet.txt;;pour  nana qui disais je depense  e en  minutes  du coup en h elle a rien mdr  
73225_tweet.txt;;comment aimerais pas être fan des bucks là tout de suite
205636_tweet.txt;;élimine le latéral gauche même ocampos mérité a bok si onze yi
46567_tweet.txt;;ai plus de bras que toi bg
126214_tweet.txt;;haha ben ouais il est beaucoup cité ces temps-ci par les fans de escroc
161541_tweet.txt;;moi je suis grave admirative votre assurance ça vous rend encore plus belles 
157458_tweet.txt;;thauvin niveau coup de pied arrêté est tres tres bon sah
118756_tweet.txt;;et est comme ça que ai date  meufs en même temps   on vous voit les mythos 
101437_tweet.txt;;est-ce que vais encore attendre des heures devant mon écran un décollage qui dure  mins et me faire le live du début du trajet toute la nuit  oui 
241081_tweet.txt;;ah bah est sûr  si tu quittes ton pays est pour trouver mieux est logique  perso tu quitterais la france  si elle tombait en disgrâce  pour aller en croatie ou grece  ou tu préfères aller en angleterre ou allemagne  
56616_tweet.txt;;on vote pas un op sur de la nostalgie  silhouette est meilleur
165272_tweet.txt;;je suis devenu grave hétéro mdr  
25032_tweet.txt;;plus con que plenel tu meurs
145585_tweet.txt;;pas forcément un gros parce que est pas à se la péter sur les réseaux sociaux mais on va dire il a bien oublié où il venait je suis tombée sur cet article qui recontextualise bien 
254292_tweet.txt;;russel westbrook espère que tu dormiras mal après ce travail de plooouuuuuk  
112478_tweet.txt;;de que line son  
218488_tweet.txt;;forcement que cette merde de meluche lui leche le cul vu que jospin a fait de meme
178436_tweet.txt;;après le powerpoint de manon vous êtes team qui   
263280_tweet.txt;;on est en convention pour dc comics  bruh 
124389_tweet.txt;;waou est vraiment flippant et impressionnant ouf les gamins ont rien ils ont eu grave instinct de survie  bravo aux personnes ils les ont rattrapé  regarde my sister   
106878_tweet.txt;;tu las préfères à moi  ok bon pote
69241_tweet.txt;;non mais la est indécent  étais sur hirschi tant pis pr moi es un killer rien à dire bravo 
251982_tweet.txt;;ptdrrrrrrr wesh attendez les marseillais je pensais le match était contre fiorentina en tour préliminaire de ldc ou sais pas nan même pas était contre brest eme journée ligue  uber eats
122495_tweet.txt;;il a cramé ça est bon meilleur colors 
264962_tweet.txt;;vais recommencer berserk sur les sons de  quel douceur
229357_tweet.txt;;je me suis coupée le pouce en essayant enlever une boîte une vitrine frigorifique en convention départ express mission commando pour soigner ça mon pas encore mec en panique et mes potes ont pris un selfie devant le camion de la croix rouge
135856_tweet.txt;;jvai crée un grp twitter pour dehek un peux fav je te rajoute
257133_tweet.txt;;nan mais la elle dit clairement que westbrook est nul mais elle peut pas dire ça parce que est faux
180395_tweet.txt;;a y est ça commence le cache cur vert de léna situation est déjà sold out espère aura du restock surprise
247766_tweet.txt;;culotté de parler originalité de maillot quand tu supp lyon ptdrrr
161332_tweet.txt;;ça me fume de rire tu fais un tweet pour dire wow regardé le like avec le  omg omg un like spécial et ça apporte masse like pire arnaque ptdrrrr
215510_tweet.txt;;danilo qui a failli marquer contre son camp  je peux plus le voir bordel
258628_tweet.txt;;mais toi aussi as pas remarqué que est le même maillot 
226963_tweet.txt;;loooool ça réussi à comparer des milieux de terrains avec des rôles totalement différents mais ça va faire croire que benzema et suarez sont pas comparable  faut arrêtez de faire tout ce cirque là 
182679_tweet.txt;;franchement ça joue pas trop mal brest hein  a donne envie de manger des crêpes caramel beurre salé tient 
16589_tweet.txt;;encore une fois freeze corleone a mit une claque phénoménale 
90079_tweet.txt;;mon coeur en voyant benji jouer le charo avec marine 
128664_tweet.txt;;moi ai celui de l année dernière kappa et nn il moule pas trop il est slim mais sans trop serrer
243503_tweet.txt;;enfin un honnête
